Unnamed: 0,DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Weapon Used Code,Weapon Description,Status Code,Status Description,Crime Code 1,Crime Code 2,Crime Code 3,Crime Code 4,Address,Cross Street,Location 
641606,121418857,2012-07-25,2012-07-24,2100,14,Pacific,1431,624,BATTERY - SIMPLE ASSAULT,0419 0416,22.0,F,W,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,00    WINDWARD                     AV,,"(33.9872, -118.4732)"
553743,120510890,2012-05-14,2012-05-14,930,5,Harbor,517,624,BATTERY - SIMPLE ASSAULT,0416 0419 0431,24.0,F,H,121.0,YARD (RESIDENTIAL/BUSINESS),400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,,,,1000    BANNING                      BL,,"(33.7832, -118.2581)"
1160329,151717865,2015-10-22,2015-10-16,1318,17,Devonshire,1764,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 0352 0378,,M,W,404.0,DEPARTMENT STORE,,,AA,Adult Arrest,442.0,,,,9300    TAMPA                        AV,,"(34.244, -118.5583)"
1141305,151517272,2015-08-27,2015-08-27,600,15,N Hollywood,1599,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",0344,46.0,M,W,104.0,DRIVEWAY,,,IC,Invest Cont,341.0,,,,3900    FREDONIA                     DR,,"(34.1354, -118.3631)"
1336379,161314315,2016-06-22,2016-06-22,2045,13,Newton,1351,933,PROWLER,1608 0216 0345,25.0,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,933.0,,,,4200 S  GRAND                        AV,,"(34.0074, -118.2805)"
1323708,161217100,2016-06-24,2016-06-24,1120,12,77th Street,1253,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1822 0340 1309 0319 0421 0906 1312,22.0,F,B,101.0,STREET,511.0,VERBAL THREAT,IC,Invest Cont,930.0,,,,WESTERN                      AV,FLORENCE                     AV,"(33.9746, -118.309)"
578309,120806155,2012-02-21,2012-01-07,1700,8,West LA,802,354,THEFT OF IDENTITY,1822 0930,34.0,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,800    GALLOWAY                     ST,,"(34.0433, -118.5202)"
443589,111417823,2011-06-17,2011-06-16,730,14,Pacific,1444,310,BURGLARY,0314,51.0,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310.0,,,,2300    ABBOT KINNEY                 BL,,"(33.9884, -118.4522)"
949951,141804190,2014-01-05,2013-12-15,1225,18,Southeast,1801,649,DOCUMENT FORGERY / STOLEN FELONY,0924,31.0,F,H,203.0,OTHER BUSINESS,,,IC,Invest Cont,649.0,,,,8600 S  VERMONT                      AV,,"(33.96, -118.2915)"
171564,101823922,2010-12-08,2010-12-08,1150,18,Southeast,1822,624,BATTERY - SIMPLE ASSAULT,0416 0417 1259 2000,17.0,F,W,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,100 E  97TH                         ST,,"(33.9483, -118.2739)"
1469172,170905908,2017-02-06,2017-02-05,600,9,Van Nuys,915,310,BURGLARY,0321 1414 0358 1420 1608 0344,,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,310.0,,,,6800    VAN NUYS                     BL,,"(34.1939, -118.4487)"
864746,140905786,2014-02-05,2014-02-03,1800,9,Van Nuys,911,330,BURGLARY FROM VEHICLE,1307 0344 0321,32.0,M,H,108.0,PARKING LOT,,,IC,Invest Cont,330.0,,,,6800    SEPULVEDA                    BL,,"(34.1939, -118.4662)"
1453035,170510023,2017-05-09,2017-05-09,2030,5,Harbor,541,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1202 1300 0216,67.0,M,W,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745.0,,,,1000 N  WESTERN                      AV,,"(33.7537, -118.309)"
802363,140127399,2014-12-17,2014-12-07,1900,1,Central,162,310,BURGLARY,0344 1605 1606,50.0,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310.0,,,,800 S  FLOWER                       ST,,"(34.0473, -118.2601)"
818649,140316928,2014-08-02,2014-08-01,2245,3,Southwest,311,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1216 1236,,F,H,203.0,OTHER BUSINESS,,,IC,Invest Cont,745.0,,,,5300 W  ADAMS                        BL,,"(34.0325, -118.3587)"
600055,121014669,2012-08-16,2012-08-15,1700,10,West Valley,1047,330,BURGLARY FROM VEHICLE,0344 1609,51.0,F,A,108.0,PARKING LOT,,,IC,Invest Cont,330.0,,,,BALBOA                       BL,BURBANK                      BL,"(34.1722, -118.5012)"
491430,111913538,2011-06-07,2011-06-05,2130,19,Mission,1985,310,BURGLARY,0344,,M,H,248.0,CELL PHONE STORE,,,IC,Invest Cont,310.0,,,,8400    VAN NUYS                     BL,,"(34.2232, -118.4488)"
1552742,171915934,2017-08-04,2017-08-03,1851,19,Mission,1917,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,,M,O,402.0,MARKET,,,IC,Invest Cont,442.0,,,,13800    FOOTHILL                     BL,,"(34.3102, -118.4338)"
1515164,171804587,2017-01-10,2017-01-09,1200,18,Southeast,1841,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,43.0,M,H,301.0,GAS STATION,,,IC,Invest Cont,440.0,,,,11000 S  FIGUEROA                     ST,,"(33.9367, -118.2871)"
1261720,160608225,2016-03-08,2016-03-08,1345,6,Hollywood,659,440,THEFT PLAIN - PETTY ($950 & UNDER),0325 0104,,X,X,406.0,OTHER STORE,,,IC,Invest Cont,440.0,,,,5200 W  SUNSET                       BL,,"(34.0981, -118.3032)"
1355451,161507525,2016-03-04,2016-03-04,945,15,N Hollywood,1522,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,36.0,F,A,108.0,PARKING LOT,,,IC,Invest Cont,745.0,,,,13000    SHERMAN                      WY,,"(34.2012, -118.416)"
478277,111806999,2011-02-23,2011-02-23,210,18,Southeast,1821,900,VIOLATION OF COURT ORDER,0329,29.0,F,B,501.0,SINGLE FAMILY DWELLING,,,AO,Adult Other,900.0,,,,500 W  COLDEN                       AV,,"(33.9492, -118.2827)"
186619,102017319,2010-07-26,2010-07-14,1830,20,Olympic,2054,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,,M,H,109.0,PARK/PLAYGROUND,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,745.0,,,,3200    SAN MARINO                   ST,,"(34.0545, -118.2999)"
1353062,161429875,2016-12-20,2016-12-18,1900,14,Pacific,1483,330,BURGLARY FROM VEHICLE,0344,44.0,M,W,104.0,DRIVEWAY,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330.0,,,,8200    REDLANDS                     ST,,"(33.9564, -118.4388)"
1280372,160807622,2016-03-18,2016-03-05,800,8,West LA,831,354,THEFT OF IDENTITY,0100 1822 0928,49.0,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,11900    GORHAM                       AV,,"(34.0515, -118.4692)"
594454,121000578,2012-03-04,2012-03-02,2100,10,West Valley,1023,624,BATTERY - SIMPLE ASSAULT,0416 0345,48.0,M,O,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,,,,19100    SHERMAN                      WY,,"(34.201, -118.5492)"
589473,120913006,2012-05-02,2012-04-25,1900,9,Van Nuys,952,626,INTIMATE PARTNER - SIMPLE ASSAULT,1241 2000 0448 0429 1202,80.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626.0,,,,5400 N  SEPULVEDA                    BL,,"(34.1685, -118.4662)"
1473431,171004902,2017-01-17,2017-01-13,2350,10,West Valley,1017,956,"LETTERS, LEWD",1501,24.0,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956.0,,,,7300    LOUISE                       AV,,"(34.203, -118.5099)"
412578,111115751,2011-07-31,2011-07-31,1420,11,Northeast,1151,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0344 0907 1402,,M,O,403.0,DRUG STORE,,,IC,Invest Cont,442.0,998.0,,,1600 N  VERMONT                      AV,,"(34.1002, -118.2918)"
268015,100718064,2010-11-18,2010-11-18,1040,7,Wilshire,745,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 1309,35.0,F,B,101.0,STREET,307.0,VEHICLE,IC,Invest Cont,230.0,,,,PACKARD                      ST,DUNSMUIR                     AV,"(34.0504, -118.3532)"
36653,130506252,2013-02-21,2013-02-21,1830,5,Harbor,509,910,KIDNAPPING,0418 1305 0449 0432 0906 0370 1309,18.0,M,H,103.0,ALLEY,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,910.0,,,,1600 W  LOMITA                       BL,,"(33.7978, -118.3043)"
1070811,150818639,2015-12-14,2015-12-03,800,8,West LA,849,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,14.0,,,101.0,STREET,,,IC,Invest Cont,420.0,,,,1100 S  LA CIENEGA                   BL,,"(34.0583, -118.3799)"
1093809,151111945,2015-06-09,2015-06-09,1200,11,Northeast,1101,330,BURGLARY FROM VEHICLE,0344,19.0,M,B,109.0,PARK/PLAYGROUND,,,IC,Invest Cont,330.0,,,,2800 E  OBSERVATORY                  RD,,"(34.1192, -118.3004)"
643895,121425562,2012-10-12,2012-10-12,1230,14,Pacific,1477,510,VEHICLE - STOLEN,,11.0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,8500    VICKSBURG                    AV,,"(33.9613, -118.3945)"
1450868,170505689,2017-02-07,2017-01-15,1200,5,Harbor,525,440,THEFT PLAIN - PETTY ($950 & UNDER),1810 0913 0344 0352,47.0,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440.0,,,,700 W  C                            ST,,"(33.7723, -118.2697)"
1125750,151411186,2015-04-03,2015-04-03,1720,14,Pacific,1412,624,BATTERY - SIMPLE ASSAULT,0400,42.0,M,W,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,OCEAN FRONT                  WK,BREEZE,"(33.9901, -118.4764)"
579612,120808769,2012-04-24,2011-10-25,1200,8,West LA,817,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0344,45.0,F,W,203.0,OTHER BUSINESS,,,IC,Invest Cont,668.0,,,,1000    BROXTON                      AV,,"(34.0625, -118.447)"
1040473,150512925,2015-07-22,2015-07-22,1330,5,Harbor,531,901,VIOLATION OF RESTRAINING ORDER,0561 1501,57.0,F,W,501.0,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,901.0,,,,1600 W  260TH                        ST,,"(33.7869, -118.3043)"
1113760,151304181,2015-01-05,2015-01-04,2100,13,Newton,1364,510,VEHICLE - STOLEN,,14.0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,HOOPER,49TH,"(33.9989, -118.2521)"
451414,111507913,2011-03-19,2011-02-19,700,15,N Hollywood,1521,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0369 0400 0381 0411 0416 1300 1401 1313 1814 2000,23.0,F,H,101.0,STREET,207.0,OTHER KNIFE,IC,Invest Cont,230.0,,,,ETHEL                        AV,GAULT                        ST,"(34.1993, -118.4181)"
965205,141915849,2014-07-22,2014-07-16,1000,19,Mission,1918,956,"LETTERS, LEWD",1912 1822,26.0,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956.0,,,,12500    COMETA                       AV,,"(34.2967, -118.423)"
811733,140304352,2014-01-06,2014-01-05,600,3,Southwest,373,310,BURGLARY,0344 1607,42.0,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310.0,,,,3900    EDGEHILL                     DR,,"(34.0146, -118.3311)"
611188,121119950,2012-10-25,2012-10-24,1120,11,Northeast,1145,956,"LETTERS, LEWD",,44.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,956.0,,,,2000    WALCOTT                      WY,,"(34.0967, -118.251)"
218740,100213683,2010-06-25,2010-06-25,1610,2,Rampart,266,220,ATTEMPTED ROBBERY,0327 0344 0432 1259,17.0,F,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,220.0,,,,700 S  BONNIE BRAE                  ST,,"(34.0554, -118.2745)"
222871,100300551,2010-01-15,2010-01-15,1030,3,Southwest,332,310,BURGLARY,0321 0344 1414 1607,53.0,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310.0,,,,2800    POTOMAC                      AV,,"(34.0311, -118.3439)"
786195,132104446,2013-01-10,2013-01-10,30,21,Topanga,2157,956,"LETTERS, LEWD",1501,30.0,M,H,501.0,SINGLE FAMILY DWELLING,,,AO,Adult Other,956.0,,,,20600    SKOURAS                      DR,,"(34.1926, -118.5819)"
421409,111213862,2011-05-19,2011-05-19,1040,12,77th Street,1203,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0319 0421 0443 0913 1251 1258,13.0,F,B,720.0,JUNIOR HIGH SCHOOL,511.0,VERBAL THREAT,IC,Invest Cont,930.0,,,,1700 W  46TH                         ST,,"(34.0019, -118.3089)"
635239,121323379,2012-12-01,2012-12-01,2225,13,Newton,1343,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0913,17.0,F,H,501.0,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,745.0,,,,900 E  35TH                         ST,,"(34.0118, -118.2595)"
332535,110213882,2011-07-14,2011-04-01,1200,2,Rampart,235,354,THEFT OF IDENTITY,0100 0377 0930 0928 1202 1822,59.0,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,200 S  PARK VIEW                    ST,,"(34.0672, -118.2741)"
715257,131012702,2013-07-19,2012-09-21,2200,10,West Valley,1031,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",0344,11.0,M,O,108.0,PARKING LOT,,,IC,Invest Cont,341.0,,,,19300    VICTORY                      BL,,"(34.1866, -118.5535)"
1045407,150605562,2015-01-24,2015-01-24,1045,6,Hollywood,645,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0377 1601,21.0,F,W,717.0,HEALTH SPA/GYM,,,IC,Invest Cont,440.0,,,,7000    HOLLYWOOD                    BL,,"(34.1016, -118.3417)"
1364509,161523337,2016-12-17,2016-12-11,1830,15,N Hollywood,1546,310,BURGLARY,0344 1609,47.0,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310.0,,,,11500    HESBY                        ST,,"(34.1622, -118.3829)"
861749,140815191,2014-10-25,2014-10-24,2000,8,West LA,815,510,VEHICLE - STOLEN,,13.0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,11200    HOMEDALE                     ST,,"(34.0718, -118.4639)"
769411,131906359,2013-02-09,2013-02-07,2200,19,Mission,1972,626,INTIMATE PARTNER - SIMPLE ASSAULT,1243 2000 0416,21.0,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626.0,,,,8900    BURNET                       AV,,"(34.2319, -118.4633)"
734499,131507773,2013-03-14,2013-03-14,530,15,N Hollywood,1526,648,ARSON,1501,53.0,M,O,203.0,OTHER BUSINESS,,,IC,Invest Cont,648.0,,,,6400    LANKERSHIM                   BL,,"(34.1867, -118.3878)"
468289,111705776,2011-02-04,2011-02-03,2230,17,Devonshire,1745,330,BURGLARY FROM VEHICLE,0344 1307,33.0,M,B,108.0,PARKING LOT,,,IC,Invest Cont,330.0,,,,10300    ZELZAH                       AV,,"(34.2574, -118.5233)"
647598,121506430,2012-02-13,2012-02-13,900,15,N Hollywood,1596,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 0416 2000,57.0,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626.0,,,,10900    FRUITLAND                    DR,,"(34.1385, -118.368)"
1318585,161207549,2016-02-21,2016-02-21,1800,12,77th Street,1269,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1822 1236,71.0,M,H,222.0,LAUNDROMAT,308.0,STICK,IC,Invest Cont,230.0,,,,8400 S  SAN PEDRO                    ST,,"(33.9629, -118.2695)"
1335805,161313069,2016-06-02,2016-06-02,1400,13,Newton,1325,761,BRANDISH WEAPON,0334 0432 0421 1822 0302,26.0,M,H,103.0,ALLEY,109.0,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,761.0,,,,1200 E  ADAMS                        BL,,"(34.0177, -118.2525)"
922685,141429820,2014-12-02,2014-11-03,1200,14,Pacific,1406,860,BATTERY WITH SEXUAL CONTACT,0522,57.0,F,A,710.0,OTHER PREMISE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860.0,,,,3500    MOTOR                        AV,,"(34.0264, -118.4085)"
321811,110104388,2011-01-09,2011-01-09,830,1,Central,157,210,ROBBERY,0344 0400 1218 2004,59.0,F,H,222.0,LAUNDROMAT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,,,,500 S  SAN PEDRO                    ST,,"(34.0442, -118.2439)"
1334884,161310996,2016-05-01,2016-05-01,300,13,Newton,1361,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 0448 0419 2002,26.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626.0,,,,100 W  46TH                         ST,,"(34.002, -118.274)"
928609,141513307,2014-06-30,2013-01-01,800,15,N Hollywood,1505,354,THEFT OF IDENTITY,,79.0,M,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,7400    LEMP                         AV,,"(34.2049, -118.3845)"
741007,131520345,2013-10-27,2013-10-27,140,15,N Hollywood,1548,624,BATTERY - SIMPLE ASSAULT,0416,52.0,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,11000    MCCORMICK                    ST,,"(34.166, -118.3714)"
1365460,161601360,2016-11-19,2016-11-17,1550,16,Foothill,1602,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913,18.0,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,626.0,,,,11500    DRONFIELD                    AV,,"(34.2785, -118.4051)"
98416,101125117,2010-12-29,2010-12-29,2100,11,Northeast,1136,624,BATTERY - SIMPLE ASSAULT,0400 0416 2000,20.0,F,F,108.0,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,YORK                         BL,EAGLE ROCK                   BL,"(34.1241, -118.2208)"
154729,101709292,2010-04-05,2010-04-04,1150,17,Devonshire,1766,330,BURGLARY FROM VEHICLE,0344,20.0,F,A,104.0,DRIVEWAY,,,IC,Invest Cont,330.0,,,,9600    GEYSER                       AV,,"(34.2455, -118.543)"
261588,100704202,2010-01-06,2010-01-05,1630,7,Wilshire,784,624,BATTERY - SIMPLE ASSAULT,0400 0416,39.0,M,B,402.0,MARKET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,5100 W  WASHINGTON                   BL,,"(34.041, -118.3508)"
356176,110504761,2011-01-15,2011-01-15,1645,5,Harbor,528,813,CHILD ANNOYING (17YRS & UNDER),0536 1251 1258 1309 1822,12.0,F,H,101.0,STREET,,,IC,Invest Cont,813.0,,,,1100 E  ROBIDOUX                     ST,,"(33.7883, -118.2498)"
1192187,152020683,2015-12-20,2015-12-19,2345,20,Olympic,2046,510,VEHICLE - STOLEN,,14.0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,HOBART                       BL,5TH                          ST,"(34.0561, -118.2941)"
1507317,171606180,2017-02-23,2017-02-22,2000,16,Foothill,1641,510,VEHICLE - STOLEN,,16.0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,13400    REMINGTON                    ST,,"(34.255, -118.4247)"
109405,101225801,2010-10-12,2010-10-12,1245,12,77th Street,1242,901,VIOLATION OF RESTRAINING ORDER,0432 1309 2000,21.0,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,901.0,,,,6600    4TH                          AV,,"(33.9794, -118.3216)"
1161130,151719383,2015-11-21,2015-11-21,1415,17,Devonshire,1781,624,BATTERY - SIMPLE ASSAULT,0552 0416 0446,18.0,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,,,,20900    PARTHENIA                    ST,,"(34.2332, -118.5829)"
1307009,161104463,2016-01-12,2016-01-11,2130,11,Northeast,1132,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,51.0,M,O,101.0,STREET,,,IC,Invest Cont,745.0,,,,3000    SAINT GEORGE                 ST,,"(34.1105, -118.2729)"
1004840,150127661,2015-12-15,2015-12-15,1050,1,Central,156,624,BATTERY - SIMPLE ASSAULT,0416,51.0,M,W,101.0,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624.0,,,,5TH,SAN JULIAN,"(34.0446, -118.245)"
924905,141506187,2014-02-11,2014-02-10,1900,15,N Hollywood,1516,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),0344 0385,26.0,M,H,101.0,STREET,,,IC,Invest Cont,331.0,,,,6700    TUJUNGA                      AV,,"(34.1922, -118.379)"
1265105,160615941,2016-07-12,2016-06-25,2117,6,Hollywood,627,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,48.0,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,745.0,,,,2500    GLEN GREEN                   ST,,"(34.1167, -118.321)"
1349749,161423047,2016-09-06,2016-09-05,2100,14,Pacific,1428,330,BURGLARY FROM VEHICLE,0344 1300,30.0,F,W,123.0,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,330.0,,,,3200    OVERLAND                     AV,,"(34.0265, -118.4184)"
725357,131410862,2013-04-12,2013-03-29,1,14,Pacific,1497,649,DOCUMENT FORGERY / STOLEN FELONY,0924 1822 1236,44.0,M,A,203.0,OTHER BUSINESS,,,IC,Invest Cont,649.0,,,,5200 W  CENTURY                      BL,,"(33.9454, -118.3701)"
160039,101720078,2010-10-25,2010-10-25,1000,17,Devonshire,1781,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307,39.0,M,H,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745.0,,,,21000    GRESHAM                      ST,,"(34.2306, -118.5907)"
1096618,151117004,2015-09-16,2015-09-15,330,11,Northeast,1145,310,BURGLARY,1609 0344,27.0,M,H,210.0,RESTAURANT/FAST FOOD,,,IC,Invest Cont,310.0,,,,2500    GLENDALE                     BL,,"(34.1027, -118.2592)"
469380,111708173,2011-03-22,2011-03-22,1345,17,Devonshire,1785,624,BATTERY - SIMPLE ASSAULT,0400 0416 1808,18.0,M,W,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,,,,8700    AMIGO                        AV,,"(34.2333, -118.5381)"
249469,100516163,2010-08-24,2010-08-24,1625,5,Harbor,585,310,BURGLARY,0344 0358 1608,49.0,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310.0,,,,1000 W  23RD                         ST,,"(33.7234, -118.299)"
1366488,161606173,2016-02-25,2016-02-24,2200,16,Foothill,1623,510,VEHICLE - STOLEN,,15.0,,,108.0,PARKING LOT,,,IC,Invest Cont,510.0,,,,12900    PIERCE                       ST,,"(34.2685, -118.4152)"
1554088,170213072,2017-06-29,2017-06-29,1720,2,Rampart,215,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",2000 0329 1813 1314 1307,40.0,M,H,122.0,"VEHICLE, PASSENGER/TRUCK",500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,740.0,,,,3200 W  TEMPLE                       ST,,"(34.0757, -118.2777)"
985948,142118693,2014-11-21,2014-11-17,1800,21,Topanga,2177,330,BURGLARY FROM VEHICLE,1607 0344,60.0,M,B,101.0,STREET,,,IC,Invest Cont,330.0,,,,21900    MARYLEE                      ST,,"(34.1753, -118.6048)"
1186223,152009930,2015-05-02,2015-05-02,1600,20,Olympic,2079,624,BATTERY - SIMPLE ASSAULT,0416 0913 0446 0444 0429,63.0,M,A,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,1300    MENLO                        AV,,"(34.0473, -118.2904)"
1575616,171319203,2017-08-27,2017-08-27,1830,13,Newton,1393,901,VIOLATION OF RESTRAINING ORDER,1259 0329 0602 0552,17.0,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,901.0,,,,100 W  70TH                         ST,,"(0, 0)"
616019,121209557,2012-03-21,2012-03-19,2200,12,77th Street,1258,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 0319 1817,20.0,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511.0,VERBAL THREAT,IC,Invest Cont,930.0,,,,7400 S  BROADWAY,,"(33.9728, -118.2783)"
643479,121424313,2012-09-27,2012-09-26,1830,14,Pacific,1479,330,BURGLARY FROM VEHICLE,0344,33.0,M,W,707.0,GARAGE/CARPORT,,,IC,Invest Cont,330.0,,,,8000    RAMSGATE                     AV,,"(33.9665, -118.3813)"
776725,131922921,2013-11-13,2013-11-11,1850,19,Mission,1981,624,BATTERY - SIMPLE ASSAULT,0444 0408 0416,43.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,,,,15500    CHASE                        ST,,"(34.2247, -118.4699)"
1340970,161323279,2016-11-20,2016-11-20,2130,13,Newton,1313,210,ROBBERY,0432 0344 1309,48.0,M,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,,,,14TH                         PL,GRIFFITH                     AV,"(34.0291, -118.2508)"
